"taxonomy_id","taxonomy"
557037,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Candelariales;Candelariaceae;Placomaronea;Placomaronea;mendozae"
560924,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Candelariales;Candelariaceae;Placomaronea;Placomaronea;minima"
20644,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Candelariales;Candelariaceae;Candelariella"
33939,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Candelariales;Candelariaceae;Candelariella;"
33940,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Timdalia;"
29272,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Umbilicariales"
12787,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Umbilicariales;Umbilicariaceae;Lasallia"
33941,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Umbilicariales;Umbilicariaceae;Lasallia;"
13294,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Umbilicariales;Umbilicariaceae;Umbilicaria"
33942,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Umbilicariales;Umbilicariaceae;Umbilicaria;"
562477,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Furcaspora;Furcaspora;eucalypti"
559891,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Fuscideaceae;Fuscidea;Fuscidea;intercincta"
26901,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales"
33943,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Biatoridium;"
33944,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Bilimbia;"
564998,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Bilimbia;Bilimbia;lobulata"
564997,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Bilimbia;Bilimbia;microcarpa"
564996,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Bilimbia;Bilimbia;sabuletorum"
561459,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Botryolepraria;Botryolepraria;lesdainii"
33945,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Ectolechiaceae;Badimia;"
33946,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Ectolechiaceae;Calopadia;"
558607,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Ectolechiaceae;Calopadia;Calopadia;foliicola"
33947,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Ectolechiaceae;Lasioloma;"
558602,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Ectolechiaceae;Lasioloma;Lasioloma;arachnoideum"
33948,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Ectolechiaceae;Lopadium;"
33949,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Ectolechiaceae;Sporopodium;"
558575,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Ectolechiaceae;Sporopodium;Sporopodium;antoninianum"
15554,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;environmental samples"
33950,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;environmental samples;"
33951,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Anziaceae;Anzia;"
557461,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Anziaceae;Anzia;Anzia;colpodes"
562878,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Anziaceae;Anzia;Anzia;colpota"
559698,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Anziaceae;Anzia;Anzia;formosana"
562899,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Anziaceae;Anzia;Anzia;hypoleucoides"
562877,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Anziaceae;Anzia;Anzia;opuntiella"
33952,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Arthrorhaphidaceae;Arthrorhaphis;"
563140,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Acroscyphus;Acroscyphus;sphaerophoroides"
22688,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium"
33953,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;"
557580,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;abietinum"
563139,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;adaequatum"
557579,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;adspersum"
557578,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;chlorosporum"
563138,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;denigratum"
557577,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;glaucellum"
563137,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;hyperelloides"
563136,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;lenticulare"
563135,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;montanum"
563134,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;pinastri"
557612,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;quercinum"
563133,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;robustellum"
557611,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;salicinum"
561918,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;sequoiae"
563132,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;trabinellum"
563131,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;tricolor"
562340,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;victorianum"
557610,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Calicium;Calicium;viride"
13762,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Cyphelium"
33954,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Cyphelium;"
559639,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Cyphelium;Cyphelium;inquinans"
563130,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Cyphelium;Cyphelium;karelicum"
562383,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Cyphelium;Cyphelium;lucidum"
563128,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Cyphelium;Cyphelium;notarisii"
563127,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Cyphelium;Cyphelium;tigillare"
19436,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Texosporium"
33955,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Texosporium;"
559638,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Texosporium;Texosporium;sancti-jacobi"
19611,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Thelomma"
33956,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Thelomma;"
20645,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Tholurna"
33957,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Tholurna;"
559637,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Caliciaceae;Tholurna;Tholurna;dissimilis"
33958,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Catillaria;"
564995,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Catillaria;Catillaria;aphana"
562421,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Catillaria;Catillaria;corymbosa"
564994,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Catillaria;Catillaria;croatica"
567007,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Catillaria;Catillaria;erysiboides"
560506,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Catillaria;Catillaria;globulosa"
566481,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Catillaria;Catillaria;nigroclavata"
564993,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Catillaria;Catillaria;scotinodes"
33959,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Halecania;"
20646,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Sporastatia"
33960,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Catillariaceae;Sporastatia;"
16091,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cetradoniaceae;Cetradonia"
33961,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cetradoniaceae;Cetradonia;"
33962,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Carassea;"
563536,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Carassea;Carassea;connexa"
12986,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia"
33963,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;"
553151,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;aggregata"
553147,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;corallaizon"
553150,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;deformis"
553149,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;dumicola"
553146,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;ferdinandii"
553155,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;fuliginosa"
553148,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;inflata"
553158,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;moniliformis"
553154,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;retipora"
553153,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;schizopora"
553152,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladia;Cladia;sullivanii"
13194,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia"
33964,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;"
563476,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;acuminata"
563533,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;ahtii"
563470,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;albofuscescens"
562896,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;amaurocraea"
563532,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;anaemica"
563516,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;andesita"
561131,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;apodocarpa"
559973,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;arbuscula"
563436,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;argentea"
563478,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;asahinae"
560088,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;atlantica"
563508,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;bacilliformis"
563466,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;bahiana"
563455,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;beaumontii"
563520,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;bellidiflora"
562420,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;borealis"
563449,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;boryi"
563504,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;botrytes"
561130,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;caespiticia"
563496,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;calyciformis"
563477,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;cariosa"
563506,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;carneola"
554116,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;caroliniana"
563482,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;cartilaginea"
563454,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;cenotea"
563498,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;ceratophylla"
562292,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;cervicornis"
562573,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;cervicornis;Cladonia"
562419,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;chlorophaea"
563433,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;ciliata;Cladonia"
563493,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;clathrata"
562707,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;clavulifera"
563513,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;coccifera"
563442,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;confusa"
552379,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;coniocraea"
563464,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;consimilis"
563500,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;convoluta"
563517,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;corallifera"
563489,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;corniculata"
562577,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;cornuta"
556672,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;corymbescens"
563492,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;crinita"
563461,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;crispata"
563459,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;crispatula"
563523,"Eukarya;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia;cristatella"
