project,dataset,taxonomy,counts
DAH_CF_ITS,204A_18S_bar741,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida,1930
DAH_CF_ITS,204A_18S_bar741,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;africana,55
DAH_CF_ITS,204A_18S_bar741,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;albicans,53
DAH_CF_ITS,204A_18S_bar741,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;parapsilosis,1
DAH_CF_ITS,204A_18S_bar741,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon;loubieri,1548
DAH_CF_ITS,204A_18S_bar741,Unknown,373
DAH_CF_ITS,5_18S_bar560,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;dermatitidis,2
DAH_CF_ITS,5_18S_bar560,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida,3
DAH_CF_ITS,5_18S_bar560,Eukarya;Fungi_Basidiomycota,3
DAH_CF_ITS,5_18S_bar560,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedBasidiomycota,1
DAH_CF_ITS,5_18S_bar560,Eukarya;Fungi_Basidiomycota;Tremellomycetes,1
DAH_CF_ITS,5_18S_bar560,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon;loubieri,5784
DAH_CF_ITS,5_18S_bar560,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon;vadense,1
DAH_CF_ITS,5_18S_bar560,Unknown,4
DAH_CF_ITS,6_18S_bar166,Eukarya,1
DAH_CF_ITS,6_18S_bar166,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida,6446
DAH_CF_ITS,6_18S_bar166,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;africana,29
DAH_CF_ITS,6_18S_bar166,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;albicans,49
DAH_CF_ITS,6_18S_bar166,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon;loubieri,1
DAH_CF_ITS,6_18S_bar166,Unknown,18
DAH_CF_ITS,Antifungal_1_post,Eukarya,587
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota,19
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Class_NA;Order_NA;Family_NA;Genus_NA;agaricomycete_sp_7406,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedAscomycota,5
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedPezizomycotina,2
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Dothideomycetes,4
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Epicoccum;sp_ASR_245,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;dermatitidis,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;unguis,5
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Emericella;nidulans,1533
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;citreonigrum,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;janczewski,3
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Pezizomycetes;Pezizales;Sarcoscyphaceae;Phillipsia;domingensis,3
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales,11
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida,16125
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;africana,265
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;albicans,118
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;dubliniensis,47
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;ethanolica,4
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;intermedia,28
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;labiduridarum,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Debaryomyces;hansenii,6
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;pombe,114
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;longibrachiatum,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Sordariomycetes;Order_NA;Plectosphaerellaceae;Plectosphaerella,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;carnea,3
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota,13
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes,4
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus,3
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;candolleana,10
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Genus_NA;unculturedTulasnellaceae,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Genus_NA;unculturedSistotrema,48
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Limonomyces;roseipellis,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Phellinus;Fuscoporia_ferruginosa,8
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Phellinus;tremulae,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Hyphodontia;flavipora,12
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Oxyporus;subpopulinus,33
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Order_NA;Family_NA;Genus_NA;unculturedAgaricomycetes,11
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Family_NA;Genus_NA;fungal_sp_212g,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Family_NA;Genus_NA;Polyporales_sp_1_SR_2012,5
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Genus_NA;unculturedGanoderma,62
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae;Rigidoporus;Oxyporus_corticola,5
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Phlebia;serialis,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Coriolopsis;gallica,3
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Perenniporia;narymica,18
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Perenniporia;sp_MUCL_51629,9
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;sp_35_XMW_2009,4
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Sistotremataceae;Sistotrema;sernanderi,5
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Steccherinaceae;Antrodiella;sp_X276,9
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Steccherinaceae;Steccherinum;ochraceum,8
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Russulales;Echinodontiaceae;Echinodontium;taxodii,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Genus_NA;unculturedMalasseziales,38
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Malassezia;sp_LCP_2008a,58
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Frantisekia;mentschulensis,5
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;Basidiomycota_sp_D3,7
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedBasidiomycota,177
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium;infirmominiatum,14
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Order_NA;Family_NA;Genus_NA,5
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Exidiaceae;Exidia;sp_PBM2527,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Sirobasidiaceae;Fibulobasidium;inconspicuum,22
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA;fungal_sp_mh14853,1
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedcompost_fungus,2
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedfungus,1190
DAH_CF_ITS,Antifungal_1_post,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedsoil_fungus,1
DAH_CF_ITS,Antifungal_1_post,Unknown,36
DAH_CF_ITS,Antifungal_1_pre,Eukarya,236
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota,7
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedAscomycota,6
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;unguis,10
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Emericella;nidulans,69
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium,4
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;citreonigrum,1
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;corylophilum,6
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales,2
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida,26933
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;africana,170
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;albicans,245
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;dubliniensis,21
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;parapsilosis,68
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Debaryomyces;hansenii,3
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;pombe,109
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Basidiomycota,11
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Xeromphalina;sp_MLB_2010,2
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Hymenochaete;sallei,1
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Family_NA;Genus_NA;fungal_sp_212g,4
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Russulales;Auriscalpiaceae;Lentinellus;vulpinus,2
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Malassezia;sp_LCP_2008a,25
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;Basidiomycota_sp_D3,1
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedBasidiomycota,75
DAH_CF_ITS,Antifungal_1_pre,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedfungus,543
DAH_CF_ITS,Antifungal_1_pre,Unknown,13
DAH_CF_ITS,BAL_AMT05_CF,Eukarya,48
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedAscomycota,3
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;fumigatus,1
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;unguis,19
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium,6
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;citreonigrum,1
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;corylophilum,13
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida,124
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;africana,2
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;albicans,119
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;intermedia,4
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;parapsilosis,2
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;sp_NY7122,3
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Hyphopichia;pseudoburtonii,6
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Debaryomyces;hansenii,1
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;cerevisiae,1
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;pombe,11638
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Hyphodermataceae;Hyphoderma;puberum,2
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Russulales;Echinodontiaceae;Echinodontium;taxodii,9
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Russulales;Peniophoraceae;Peniophora;sp_MY32EW2,2
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Genus_NA;unculturedMalasseziales,88
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Malassezia;sp_LCP_2008a,355
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;leaf_litter_basidiomycete_sp_13/2_48,4
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedBasidiomycota,135
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon;loubieri,18
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;sebi,10
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA,7
DAH_CF_ITS,BAL_AMT05_CF,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedfungus,1338
DAH_CF_ITS,BAL_AMT05_CF,Unknown,18
DAH_CF_ITS,BAL_Hogan_BM,Eukarya,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;dermatitidis,9
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;corylophilum,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida,13
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;albicans,3
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;parapsilosis,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;pombe,1122
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Agaricales;Schizophyllaceae;Porotheleum;Species_NA,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Genus_NA;unculturedMalasseziales,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Malassezia;sp_LCP_2008a,11
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedBasidiomycota,7
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota;Tremellomycetes,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon;loubieri,16687
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;sebi,1
DAH_CF_ITS,BAL_Hogan_BM,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedfungus,43
DAH_CF_ITS,BAL_Hogan_BM,Unknown,4
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya,121
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedAscomycota,24
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;fumigatus,2
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;unguis,4
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Emericella;nidulans,1
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium,9
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;citreonigrum,3
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;corylophilum,3
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida,64
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;africana,6
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Family_NA;Candida;albicans,117
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Hyphopichia;pseudoburtonii,23
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;cerevisiae,20
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;pombe,9412
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Agaricomycetes;Polyporales;Family_NA;Genus_NA;Polyporales_sp_4_SR_2012,5
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Genus_NA;unculturedMalasseziales,43
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Malassezia;globosa,1
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Class_NA;Malasseziales;Family_NA;Malassezia;sp_LCP_2008a,375
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedBasidiomycota,158
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Microbotryomycetes;Sporidiobolales;Family_NA;Rhodotorula;mucilaginosa,1
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Microbotryomycetes;Sporidiobolales;Family_NA;Sporobolomyces;sp_Vega543,1
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;coronata_f_sp_avenae,2
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon;loubieri,12
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;sebi,12
DAH_CF_ITS,BAL_JEQ_11_normal,Eukarya;Fungi_NA;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedfungus,1232
DAH_CF_ITS,BAL_JEQ_11_normal,Unknown,24
DAH_CF_ITS,BAL_JML02_CF,Eukarya,121
DAH_CF_ITS,BAL_JML02_CF,Eukarya;Fungi_Ascomycota;Class_NA;Order_NA;Family_NA;Genus_NA;Ascomycota_sp_ARIZ_RTOak2_10,4
DAH_CF_ITS,BAL_JML02_CF,Eukarya;Fungi_Ascomycota;Class_NA;Order_NA;Family_NA;Genus_NA;unculturedAscomycota,21
DAH_CF_ITS,BAL_JML02_CF,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;fumigatus,4
DAH_CF_ITS,BAL_JML02_CF,Eukarya;Fungi_Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;restrictus,2
